"","No","SiteID","LON","LAT","BP","Age","GPP","BPE","reference","Forest_type","PFT","species","Tg","g_vpd","soilCN","f","lnvpd","lnCN","lnf","lnage","f_incoparate","lnf_incoparate"
"775",775,531,-79.0833,35.9667,591.5,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,15.6680468966722,814.144957628416,10.1350071527042,1,6.70213843077266,2.31599548564661,0,NA,1,0
"776",776,532,-79.0833,35.9667,772.5,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,15.6680468966722,814.144957628416,10.1350071527042,1,6.70213843077266,2.31599548564661,0,NA,1,0
"777",777,533,-79.0833,35.9667,928,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,15.6680468966722,814.144957628416,10.1350071527042,1,6.70213843077266,2.31599548564661,0,NA,1,0
"778",778,534,-79.0833,35.9667,730.5,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,15.6680468966722,814.144957628416,10.1350071527042,1,6.70213843077266,2.31599548564661,0,NA,1,0
"779",779,535,-79.0833,35.9667,953,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,15.6680468966722,814.144957628416,10.1350071527042,1,6.70213843077266,2.31599548564661,0,NA,1,0
"780",780,536,-79.0833,35.9667,812,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,15.6680468966722,814.144957628416,10.1350071527042,1,6.70213843077266,2.31599548564661,0,NA,1,0
"781",781,537,-79.0833,35.9667,846,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,15.6680468966722,814.144957628416,10.1350071527042,1,6.70213843077266,2.31599548564661,0,NA,1,0
"782",782,538,-79.0833,35.9667,880.5,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,15.6680468966722,814.144957628416,10.1350071527042,1,6.70213843077266,2.31599548564661,0,NA,1,0
"783",783,539,-79,36,577,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,15.812262793382,821.101959228514,10.1625001430511,1,6.71064729081409,2.3187044889503,0,NA,1,0
"784",784,540,-78.97,-4.12,560,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,18.9150051259994,650.056857910147,10.790999786377,1,6.477059832772,2.37871243358519,0,NA,0.956164383561644,-0.0448254313800644
"785",785,541,-78.97,-4.11,557,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,19.086304898262,656.430461425771,10.769999786377,1,6.4868167649426,2.37676447133329,0,NA,0.956164383561644,-0.0448254313800644
"786",786,542,-78.1,39.15,560,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Grassland",NA,12.8976825953772,730.330551147461,9.96999994277953,1,6.59349724144606,2.29958057823448,0,NA,0.989041095890411,-0.0110193952496105
"787",787,543,-76.67,35.8,1309,15,2911,0.449673651666094,"Peng 2023, Journal of Ecology","evergreen","Forest","Pinus taeda",16.4019915938377,816.206121826172,11.222222328186,1,6.7046669233432,2.41789594894736,0,2.70805020110221,1,0
"788",788,544,-76.67,35.8,1172,15,2482,0.472199838839645,"Peng 2023, Journal of Ecology","evergreen","Forest","Pinus taeda",16.4019915938377,816.206121826172,11.222222328186,1,6.7046669233432,2.41789594894736,0,2.70805020110221,1,0
"789",789,545,-76.67,35.8,1558,15,2764,0.563675832127352,"Peng 2023, Journal of Ecology","evergreen","Forest","Pinus taeda",16.4019915938377,816.206121826172,11.222222328186,1,6.7046669233432,2.41789594894736,0,2.70805020110221,1,0
"790",790,546,-75.1,6.75,1129,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,21.8970634937287,926.628250122073,13,1,6.83155246045442,2.56494935746154,0,NA,0.950684931506849,-0.0505725736356323
"791",791,547,-75.1,6.75,1268,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,21.8970634937287,926.628250122073,13,1,6.83155246045442,2.56494935746154,0,NA,0.950684931506849,-0.0505725736356323
"792",792,548,-75.1,6.75,1448,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,21.8970634937287,926.628250122073,13,1,6.83155246045442,2.56494935746154,0,NA,0.950684931506849,-0.0505725736356323
"793",793,549,-73.4333,-3.95,1221,NA,3905,0.312676056338028,"Peng 2023, Journal of Ecology","","Forest","",25.5719752939542,917.302933715821,9.86660000000001,1,6.82143777071808,2.28915531588232,0,NA,1,0
"794",794,550,-73.4267,-3.9543,1427,NA,4188,0.340735434574976,"Peng 2023, Journal of Ecology","","Forest","",25.5725772666556,916.885415043457,9.85339999999999,1,6.82098250811666,2.28781657328887,0,NA,1,0
"795",795,551,-72.9,40.83,562,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,11.92957902203,612.127871704102,12.6663996582031,1,6.41694120138024,2.53895279122055,0,NA,0.975342465753425,-0.0249666227304611
"796",796,552,-72.2144,42.3842,267.75,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Grassland",NA,13.1572711977696,686.966193556642,14.8999996185303,0.753424657534247,6.53228508221482,2.70136118734942,-0.28312625591592,NA,0.778082191780822,-0.250923115421285
"797",797,553,-72.2144,42.3842,295.65,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Grassland",NA,13.1572711977696,686.966193556642,14.8999996185303,0.753424657534247,6.53228508221482,2.70136118734942,-0.28312625591592,NA,0.778082191780822,-0.250923115421285
"798",798,554,-72.17147778,42.53775556,505,NA,1320,0.382575757575758,"Peng 2023, Journal of Ecology","deciduous","Forest","",12.5448552702175,659.730365998008,14.8999996185303,0.753424657534247,6.4918312151801,2.70136118734942,-0.28312625591592,NA,0.778082191780822,-0.250923115421285
"799",799,555,-72.17,42.53,506,60,1315,0.384790874524715,"Peng 2023, Journal of Ecology","deciduous","Forest","Quercus rubra L",12.5503538422452,659.42019897461,14.8999996185303,0.753424657534247,6.49136096252305,2.70136118734942,-0.28312625591592,4.0943445622221,0.778082191780822,-0.250923115421285
"800",800,556,-71.6323,-13.1469,789,NA,2631,0.299885974914481,"Peng 2023, Journal of Ecology","evergreen","Forest","Miconia setulosa",9.42010493435858,335.096517996582,9.8684942375,1,5.814418603751,2.28934728228319,0,NA,1,0
"801",801,557,-71.6,-13.11,411,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,11.3528617302577,381.154255676271,9.96500000000001,1,5.94320416373013,2.29907895366476,0,NA,1,0
"802",802,558,-71.6,-13.11,596,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,11.3528617302577,381.154255676271,9.96500000000001,1,5.94320416373013,2.29907895366476,0,NA,1,0
"803",803,559,-71.5995,-13.1097,561,NA,1723,0.325594892629135,"Peng 2023, Journal of Ecology","evergreen","Forest","",11.3947433585765,382.198835176377,9.96606818749999,1,5.94594098412067,2.29918614184865,0,NA,1,0
"804",804,560,-71.5948,-13.1751,773,NA,2176,0.355238970588235,"Peng 2023, Journal of Ecology","evergreen","Forest","Clusia alata",9.83296694867803,336.852599990484,9.88784569999999,1,5.81964544591773,2.29130629582012,0,NA,1,0
"805",805,561,-71.59,-13.19,510,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,9.18469678163583,327.712118835458,9.87649999999999,1,5.79213553651458,2.29015819798592,0,NA,1,0
"806",806,562,-71.5893,-13.1055,777,NA,2354,0.330076465590484,"Peng 2023, Journal of Ecology","evergreen","Forest","Weinmannia bangii",12.169841462291,401.734770796508,9.98517068750001,1,5.99579209673424,2.30110106111326,0,NA,1,0
"807",807,563,-71.5874,-13.1908,786,NA,2593,0.303123794832241,"Peng 2023, Journal of Ecology","evergreen","Forest","",9.13933562934297,326.854628135751,9.8797778,1,5.78951550977416,2.29049002162833,0,NA,1,0
"808",808,564,-71.58,-13.18,513,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,9.71176888545412,334.02956512452,9.905375,1,5.81122950739607,2.29307753910069,0,NA,1,0
"809",809,565,-71.58,-13.1,606,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.9751713991161,423.449601745596,10.004375,1,6.04843450286792,2.30302249731883,0,NA,1,0
"810",810,566,-71.58,-13.1,415,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.9751713991161,423.449601745596,10.004375,1,6.04843450286792,2.30302249731883,0,NA,1,0
"811",811,567,-71.5658,-12.9592,990,NA,2827,0.350194552529183,"Peng 2023, Journal of Ecology","evergreen","Forest","",20.1908485554706,731.488998882801,10.1897549,1,6.59508218122583,2.32138279395223,0,NA,1,0
"812",812,568,-71.56,-13.07,449,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,15.2734363698957,501.856796264638,10.0655,1,6.21831481259043,2.30911373495675,0,NA,1,0
"813",813,569,-71.56,-13.07,596,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,15.2734363698957,501.856796264638,10.0655,1,6.21831481259043,2.30911373495675,0,NA,1,0
"814",814,570,-71.56,-12.96,703,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,20.343002435366,741.206622924784,10.193375,1,6.60827942977979,2.32173799946343,0,NA,1,0
"815",815,571,-71.5588,-13.0733,461,NA,1397,0.329992841803865,"Peng 2023, Journal of Ecology","evergreen","Forest","",15.1494578632046,496.371267473132,10.0631186,1,6.20732416985252,2.30887711663152,0,NA,1,0
"816",816,572,-71.5559,-13.0702,798,NA,2419,0.329888383629599,"Peng 2023, Journal of Ecology","evergreen","Forest","",15.3977992321231,506.565102646486,10.070190575,1,6.22765284977537,2.30957963157622,0,NA,1,0
"817",817,573,-71.55,-13.06,455,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,16.1035715818404,536.433248901365,10.08875,1,6.28494213476124,2.31142094165645,0,NA,1,0
"818",818,574,-71.55,-13.06,601,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,16.1035715818404,536.433248901365,10.08875,1,6.28494213476124,2.31142094165645,0,NA,1,0
"819",819,575,-71.55,-12.95,713,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,20.6344534953434,760.100204467763,10.2125,1,6.63345027257309,2.32361246018612,0,NA,1,0
"820",820,576,-71.5423,-13.0475,801,NA,3233,0.247757500773276,"Peng 2023, Journal of Ecology","evergreen","Forest","Clusia elliptica",16.9992277606487,575.344508697511,10.1114028125,1,6.3549690069422,2.3136637783524,0,NA,1,0
"821",821,577,-71.54,-13.05,702,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,16.951286355654,572.978475952134,10.11125,1,6.35084815222584,2.31364866535002,0,NA,1,0
"822",822,578,-71.5365,-13.0491,1208,NA,3857,0.313196785066114,"Peng 2023, Journal of Ecology","evergreen","Forest","Tapirira obtusa",17.1183916093793,580.157024066155,10.1161544375,1,6.36329879804794,2.31413359534797,0,NA,1,0
"823",823,579,-71.53,-13.03,714,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,18.3367097743352,635.506961059568,10.1435,1,6.45442304424311,2.31683310625925,0,NA,1,0
"824",824,580,-71.5,44,539,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,11.149407182421,529.561050415036,13.409722328186,0.586301369863014,6.27204845662938,2.59597999075453,-0.53392133856064,NA,0.605479452054794,-0.501734652064739
"825",825,581,-71.29,44.06,514,80,1052.5,0.488361045130641,"Peng 2023, Journal of Ecology","deciduous","Forest","Fagus grandifolia Ehrh",11.4074778538196,583.829722900388,13.4027223068237,0.668493150684932,6.36960936993727,2.59545784354888,-0.40272912828929,4.38202663467388,0.69041095890411,-0.370468266071068
"826",826,582,-71.2745,-12.6383,942,NA,2690,0.350185873605948,"Peng 2023, Journal of Ecology","evergreen","Forest","Sloanea guianensis",22.5580521051913,835.815583348372,10.5145143980223,1,6.72840799466935,2.35275662625489,0,NA,1,0
"827",827,583,-71.26267,-12.64597,1134,NA,3241,0.349892008639309,"Peng 2023, Journal of Ecology","evergreen","Forest","Ocotea bofo",22.756967750804,854.734290047995,10.5110106015337,1,6.75079064876348,2.35242333645394,0,NA,1,0
"828",828,584,-70.3,-3.72,1161,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,25.5862560033798,920.802499389647,9.59799969482422,1,6.82524557177155,2.26155471164029,0,NA,0.975342465753425,-0.0249666227304611
"829",829,585,-70.3,-3.72,1220,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,25.5862560033798,920.802499389647,9.59799969482422,1,6.82524557177155,2.26155471164029,0,NA,0.975342465753425,-0.0249666227304611
"830",830,586,-69.9,-4,875,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,25.5018462737401,909.618057250975,9.60249986648559,1,6.81302479409831,2.26202346733379,0,NA,0.942465753424658,-0.0592556962090931
"831",831,587,-69.8,-12.8,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,24.6873264312744,989.974563598634,10.499375,1,6.89767924946384,2.35131573158234,0,NA,1,0
"832",832,588,-69.8,-12.8,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,24.6873264312744,989.974563598634,10.499375,1,6.89767924946384,2.35131573158234,0,NA,1,0
"833",833,589,-69.3,-12.84,948,NA,3447,0.275021758050479,"Peng 2023, Journal of Ecology","","Forest","",24.8983645915985,1041.08869628906,9.24000034332275,1,6.9480222679528,2.22354192280973,0,NA,1,0
"834",834,590,-69.296,-12.8385,1360,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,24.8998205554962,1041.31598999023,9.22880034637453,1,6.94824056721382,2.2223290667603,0,NA,1,0
"835",835,591,-69.296,-12.8335,1160,NA,3447,0.336524514070206,"Peng 2023, Journal of Ecology","evergreen","Forest","Astrocaryum gratum",24.9061906447093,1042.01409790039,9.22880034637453,1,6.94891075187667,2.2223290667603,0,NA,1,0
"836",836,592,-69.270533,-12.830288,1690,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,24.8992032406536,1042.09489358322,9.15749276580429,1,6.94898828686472,2.21457242569556,0,NA,1,0
"837",837,593,-69.270533,-12.830288,1267,NA,3547,0.357203270369326,"Peng 2023, Journal of Ecology","","Forest","",24.8992032406536,1042.09489358322,9.15749276580429,1,6.94898828686472,2.21457242569556,0,NA,1,0
"838",838,594,-69.2705,-12.8309,1428,NA,3547,0.402593741189738,"Peng 2023, Journal of Ecology","evergreen","Forest","Calophyllum brasiliense",24.8984085777791,1041.98226471436,9.15740036582946,1,6.94888020174078,2.21456233554934,0,NA,1,0
"839",839,595,-67.05,1.75,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,25.5650698343913,890.845626831053,10.060000038147,1,6.79217115413331,2.30856716846354,0,NA,1,0
"840",840,596,-67.05,1.93,1313,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,25.5597131172816,891.334829711913,9.89440016174316,1,6.79272014780155,2.2919689568778,0,NA,1,0
"841",841,597,-67.05,1.93,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,25.5597131172816,891.334829711913,9.89440016174316,1,6.79272014780155,2.2919689568778,0,NA,1,0
"842",842,598,-67.05,1.93,1143,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,25.5597131172816,891.334829711913,9.89440016174316,1,6.79272014780155,2.2919689568778,0,NA,1,0
"843",843,599,-65.82,18.32,933,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,23.8740798695882,923.25249206543,10.2359999465942,1,6.82790275296047,2.3259109130801,0,NA,1,0
"844",844,600,-65.82,18.32,1065,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,23.8740798695882,923.25249206543,10.2359999465942,1,6.82790275296047,2.3259109130801,0,NA,1,0
"845",845,601,-64.8,-31.6,425.835,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Grassland",NA,7.85475329309698,457.243957519531,9.38199975967408,1,6.12521707235486,2.23879293429063,0,NA,1,0
"846",846,602,-63,9,433,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Grassland",NA,27.075462381045,1326.08645629883,10.5,1,7.18998736944901,2.35137525716348,0,NA,1,0
"847",847,603,-63,9,163,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Grassland",NA,27.075462381045,1326.08645629883,10.5,1,7.18998736944901,2.35137525716348,0,NA,1,0
"848",848,604,-62.3,-38.2,576,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Grassland",NA,14.3339118162791,788.574920654298,10.19375,1,6.67022741857198,2.32177478738719,0,NA,0.950684931506849,-0.0505725736356323
"849",849,605,-60.2,-2.6,910,NA,3020,0.301324503311258,"Peng 2023, Journal of Ecology","evergreen","Forest",">200 species",26.1221396525701,1111.30950927734,11.6999998092651,1,7.01329433704993,2.45958882550159,0,NA,1,0
"850",850,606,-60.2,-2.6,910,NA,3000,0.303333333333333,"Peng 2023, Journal of Ecology","evergreen","Forest",">200 species",26.1221396525701,1111.30950927734,11.6999998092651,1,7.01329433704993,2.45958882550159,0,NA,1,0
"851",851,607,-60.2,-2.6,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,26.1221396525701,1111.30950927734,11.6999998092651,1,7.01329433704993,2.45958882550159,0,NA,1,0
"852",852,608,-60.17,-2.63,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,26.0829905796051,1107.79769775391,11.6999998092651,1,7.01012926738228,2.45958882550159,0,NA,1,0
"853",853,609,-60.17,-2.63,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,26.0829905796051,1107.79769775391,11.6999998092651,1,7.01012926738228,2.45958882550159,0,NA,1,0
"854",854,610,-60.1,-2.58,NA,NA,3144.5,NA,"Peng 2023, Journal of Ecology","evergreen","Forest",">200 species",26.0495817104975,1096.73253173828,11.6999998092651,1,7.00009061262364,2.45958882550159,0,NA,1,0
"855",855,611,-55,-2.75,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,26.9644979238512,1351.65344238284,10.75,1,7.20908389414637,2.37490575457367,0,NA,1,0
"856",856,612,-54.95,-3,750,NA,3000,0.25,"Peng 2023, Journal of Ecology","evergreen","Forest","",26.3954067230224,1160.39727783203,10.75,1,7.0565177063569,2.37490575457367,0,NA,1,0
"857",857,613,-54.95,-2.81,1474,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,26.3604877948761,1209.62340698243,10.75,1,7.09806435624865,2.37490575457367,0,NA,1,0
"858",858,614,-54.95,-2.81,1430,NA,3205,0.446177847113885,"Peng 2023, Journal of Ecology","evergreen","Forest","",26.3604877948761,1209.62340698243,10.75,1,7.09806435624865,2.37490575457367,0,NA,1,0
"859",859,615,-54.5815,-3.0103,750,NA,3000,0.25,"Peng 2023, Journal of Ecology","","Forest","",26.3692719164976,1114.35257281006,10.75,1,7.01602886306216,2.37490575457367,0,NA,1,0
"860",860,616,-52.91,5.28,NA,100,3735,NA,"Peng 2023, Journal of Ecology","evergreen","Forest","Caesalpiniaceae",26.0200429360072,1117.90344726563,11.0039999389649,1,7.0192102879692,2.3982588375157,0,4.60517018598809,1,0
"861",861,617,-52.67,4.08,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,25.2523110087713,1042.18932678222,10.1000003814697,1,6.94907890137702,2.31253546161649,0,NA,1,0
"862",862,618,-52.67,4.08,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,25.2523110087713,1042.18932678222,10.1000003814697,1,6.94907890137702,2.31253546161649,0,NA,1,0
"863",863,619,-51.45,-1.72,868,100,3630,0.239118457300275,"Peng 2023, Journal of Ecology","evergreen","Forest","Sapotaceae",27.0251017888387,1219.67972412109,10.6285000228882,1,7.10634358205036,2.36353907448452,0,4.60517018598809,0.953424657534247,-0.0476948738080172
"864",864,620,-51.45,-1.72,1150,100,3630,0.316804407713499,"Peng 2023, Journal of Ecology","evergreen","Forest","Sapotaceae",27.0251017888387,1219.67972412109,10.6285000228882,1,7.10634358205036,2.36353907448452,0,4.60517018598809,0.953424657534247,-0.0476948738080172
"865",865,621,-51.45,-1.72,921,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,27.0251017888387,1219.67972412109,10.6285000228882,1,7.10634358205036,2.36353907448452,0,NA,0.953424657534247,-0.0476948738080172
